"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","289882","Apocynaceae","Asclepias fascicularis","narrowleaf milkweed","Wilson, B., Brainerd, R.","","2002","2002","Jackson","I-5, mile 16 to 17","42.2093","-122.6970","","","","Asclepias fascicularis Duchesne "
"observation","193122","Apocynaceae","Apocynum androsaemifolium","dogbane","Bluhm, W.","","2003","2003","Josephine","Serpentine Point","42.3681","-123.6584","1280","","","Apocynum androsaemifolium L. "
"observation","300077","Apocynaceae","Apocynum androsaemifolium","dogbane","Harvey, T.","","2004 - 2011","2004","Douglas","Abbott Butte","42.9321","-122.5699","1637","","","Apocynum androsaemifolium L. "
"image","dig20157","Apocynaceae","Apocynum cannabinum var. glaberrimum","hemp dogbane, common dogbane","Gerald D. Carr","","July 17, 2009","2009","Lane","south shoulder of Highway 126, 1.2 mi. west of Green Hill Road; 44.05458&#176; N -123.23149&#176; W","44.0546","-123.2315","","","","Apocynum cannabinum L. var. glaberrimum A. DC. "
"observation","332840","Apocynaceae","Apocynum androsaemifolium","dogbane","Bluhm, W.","","August 2008","2008","Tillamook","Kings and Elk Mountains","45.6167","-123.4985","244","","","Apocynum androsaemifolium L. "
"observation","414903","Apocynaceae","Apocynum androsaemifolium","dogbane","Newhouse, B.","","2004","2004","Benton","BLM Maxfield - Section 19 East Meadow","44.6928","-123.3468","450","","","Apocynum androsaemifolium L. "
"observation","193169","Apocynaceae","Apocynum androsaemifolium","dogbane","Bluhm, W., Myers, E.","","2002","2002","Clackamas","Sisi Butte","44.8954","-121.8173","1280","","","Apocynum androsaemifolium L. "
"image","dig26790","Apocynaceae","Apocynum androsaemifolium var. pumilum","dwarf dogbane","Gerald D. Carr","","July 19, 2011","2011","Jefferson","NFD Road 1490, 4.8 mi. E of junction with southwest Metolius River Road, ca. 7.5 air mi. north-northeast of Camp Sherman; 1356m","44.5667","-121.5993","1356","","","Apocynum androsaemifolium L. var. pumilum A. Gray "
"observation","415146","Apocynaceae","Apocynum androsaemifolium","dogbane","Newhouse, B.","","2004","2004","Benton","BLM Maxfield - Section 19 West Meadow","44.6924","-123.3549","","","","Apocynum androsaemifolium L. "
"observation","376448","Apocynaceae","Apocynum androsaemifolium","dogbane","Newhouse, B., Brainerd, R.","","2007","2007","Lane","Meisen Property","44.0004","-123.1231","242","","","Apocynum androsaemifolium L. "
