"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","309602","Juncaceae","Juncus ensifolius","dagger-leaved rush, swordleaf rush","Salix Associates","","June 2006","2006","Benton","Owens Farm","44.6143","-123.2487","","","","Juncus ensifolius Wickstr. "
"image","dig12748","Juncaceae","Juncus articulatus ssp. articulatus","joint-leaved rush, jointed rush","Keir Morse","","June 25, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I178; 42.2730625461&#176; N -123.635062318&#176; W","42.2731","-123.6351","","","","Juncus articulatus L. ssp. articulatus "
"observation","414248","Juncaceae","Juncus effusus ssp. pacificus","common rush, Pacific rush","Brainerd, R., Newhouse, B.","","2007","2007","Lane","Andrew Reasoner Wildlife Preserve, Lorane Highway","43.9599","-123.2088","158","","","Juncus effusus L. ssp. pacificus (Fernald & Wiegand) Piper & Beattie "
"image","dig2778","Juncaceae","Juncus covillei","Coville's rush","Bruce Neil Newhouse","","July 13, 2002","2002","Lane","Brice Creek","43.6451","-122.6636","","","","Juncus covillei Piper "
"image","dig38943","Juncaceae","Juncus mertensianus","Mertens' rush","Gerald D. Carr","","August 13, 2014","2014","Lane","Off FR 260 at S shore of Scott Lake, 0.6 mi. W of Hwy 242, S of McKenzie Pass; 1471m; 44.2113&#176; N -121.88779&#176; W","44.2113","-121.8878","1471","","","Juncus mertensianus Bong. "
"observation","403244","Juncaceae","Juncus effusus ssp. pacificus","common rush, Pacific rush","Newhouse, B.","","2011","2011","Lane","Confluence of Middle and Coast Forks Willamette River and S side of Middle Fork","44.0219","-122.9750","136","","","Juncus effusus L. ssp. pacificus (Fernald & Wiegand) Piper & Beattie "
"observation","304875","Juncaceae","Luzula parviflora","small-flowered woodrush","Wilson, B., Brainerd, R.","","12 June 2006","2006","Multnomah","Bull Run Watershed: intersection of road 1010 with the connector to road 1509","45.4862","-122.1061","610","","","Luzula parviflora (Ehrh.) Desv. "
"observation","316695","Juncaceae","Juncus balticus ssp. ater","Baltic rush, dark Baltic rush","Salix Associates","","30 August 2006","2006","Lane","Cow Swamp, Mink Lake Basin","43.9498","-121.9752","1405","","","Juncus balticus Willd. ssp. ater (Rydb.) Snogerup "
"observation","152094","Juncaceae","Luzula comosa","Pacific woodrush","Heinze, D.","","28 April 2004","2004","Josephine","Illinois River Canyon","42.3792","-123.8139","276","forest, herbland, savanna","","Luzula comosa E. Mey. "
"observation","10094506","Juncaceae","Juncus acuminatus","tapered rush, knotty-leaf rush, sharp-fruited rush","R.E. Brainerd","","13 July 2011","2011","Benton","Unaccessioned specimen: Brainerd, R. #1856","44.5487","-123.3036","69","Inundated and saturated soils in and ...","","Juncus acuminatus Michx. "
