"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"image","dig18595","Primulaceae","Dodecatheon jeffreyi","tall mountain shooting star, Jeffrey's shooting star","Gerald D. Carr","","August 5, 2008","2008","Linn","Bruno Creek Bog, off NFDR 2234, 7.3 mi. northwest of Highway 22; 44.64766&#176; N -122.00985&#176; W","44.6477","-122.0098","","","","Dodecatheon jeffreyi Van Houtte "
"observation","301774","Primulaceae","Dodecatheon jeffreyi","tall mountain shooting star, Jeffrey's shooting star","Harvey, T.","","2005 - 2011","2005","Douglas","Whitehorse meadows, including Wolf Lake","43.1486","-122.4501","1603","","","Dodecatheon jeffreyi Van Houtte "
"observation","354384","Primulaceae","Lysimachia latifolia","western starflower","Wilson, B., Otting, N.","","11 July 2008","2008","Douglas","Watson Creek day use area","43.2456","-122.3918","851","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","305636","Primulaceae","Lysimachia terrestris","bog loosestrife","Mitchell, K., Wilson, B.","","20 July 2006","2006","Curry","Croft Lake Bog - 2006","42.9855","-124.4533","","","","Lysimachia terrestris (L.) Britton, Sterns & Poggenb. "
"image","dig27520","Primulaceae","Dodecatheon alpinum","alpine shooting star","Gerald D. Carr","","September 6, 2011","2011","Harney","Steens Mountain Loop Rd., 0.9 mi. W of East Rim Overlook, 25.9 mi. ESE of Frenchglen; 2755m","42.6678","-118.5844","2755","","","Dodecatheon alpinum (A. Gray) Greene "
"image","dig18499","Primulaceae","Dodecatheon poeticum","poet's shooting star, narcissus shooting star","Gerald D. Carr","","March 27, 2007","2007","Wasco","Highway 30, Memaloose Overlook, ca. 6.5 mi. west of Rowena; 45.6794&#176; N -121.30589&#176; W","45.6794","-121.3059","","","","Dodecatheon poeticum L.F. Hend. "
"observation","422211","Primulaceae","Dodecatheon hendersonii","Henderson's shooting star, broadleaf shooting star","Harvey, T.","","23 May 2013","2013","Lane","Jasper Prairie: Harvey","44.0005","-122.8689","253","","","Dodecatheon hendersonii A. Gray "
"observation","377189","Primulaceae","Dodecatheon pulchellum","darkthroat shooting star","Harvey, T.","","2005 - 2012","2005","Linn","Sensitive species - location undisclosed","44.3000","-122.1000","732","","","Dodecatheon pulchellum (Raf.) Merr. "
"observation","351589","Primulaceae","Dodecatheon pulchellum var. shoshonense","alkali meadows shooting star","ORBIC","","12 May 2006","2006","Malheur","Sensitive species - location undisclosed","42.8000","-117.7000","1067","","","Dodecatheon pulchellum (Raf.) Merr. var. shoshonense (A. Nelson) Reveal "
"observation","316066","Primulaceae","Lysimachia latifolia","western starflower","Salix Associates","","9 September 2006","2006","Lane","Spring Prairie","43.8205","-122.2194","1433","","","Lysimachia latifolia (Hook.) Cholewa "
